stock_id,Date      ,PriceOfLastTransaction,MaxPrice,MinPrice,AvgPrice,ChangePercentage,TradedQuantity,TotalTradedVolume,TotalTradedVolumeIncludingBlocks,RSI_14             ,RSI_30            ,RSI_60            ,SMA_14            ,SMA_30            ,SMA_60            ,EMA_14            ,EMA_30            ,EMA_60
ALK     ,2002-10-28,1279.0                ,1280.0  ,1279.0  ,1280.0  ,0.08            ,291           ,372360           ,372360                          ,51.276103650432844 ,51.67604305327664 ,50.41812703086702 ,1268.0            ,1279.5666666666666,1261.9            ,1275.7261404481335,1272.5082401096997,1263.2061806851373
ALK     ,2002-10-29,1279.0                ,0.0     ,0.0     ,1280.0  ,0.0             ,0             ,0                ,0                               ,51.27610365043284  ,51.67604305327664 ,50.41812703086702 ,1272.142857142857 ,1279.5333333333333,1262.55           ,1276.162655055049 ,1272.9270633284289,1263.7240108266083
ALK     ,2002-10-30,1279.0                ,0.0     ,0.0     ,1280.0  ,0.0             ,0             ,0                ,0                               ,51.27610365043284  ,51.67604305327664 ,50.41812703086701 ,1273.5            ,1279.5            ,1263.2            ,1276.540967714376 ,1273.3188656943366,1264.224862930654
ALK     ,2002-10-31,1279.0                ,0.0     ,0.0     ,1280.0  ,0.0             ,0             ,0                ,0                               ,51.27610365043282  ,51.67604305327666 ,50.41812703086702 ,1272.0            ,1279.1333333333334,1263.85           ,1276.8688386857925,1273.6853904882505,1264.709293654239
ALK     ,2002-11-04,1280.0                ,1280.0  ,1240.0  ,1276.08 ,-0.31           ,503           ,641870           ,641870                          ,51.552119241469576 ,51.79080498012094 ,50.46997877545804 ,1274.0714285714287,1278.8            ,1265.1833333333334,1277.2863268610201,1274.0927846502989,1265.2106282885263
ALK     ,2002-11-05,1270.0                ,1300.0  ,1270.0  ,1297.99 ,1.72            ,743           ,962403           ,962403                          ,48.58793799257986  ,50.548950404383284,49.93887615029011 ,1275.4285714285713,1278.1333333333334,1266.35           ,1276.3148166128842,1273.828734027699 ,1265.3676568692304
ALK     ,2002-11-06,1290.0                ,1290.0  ,1280.0  ,1288.0  ,-0.77           ,250           ,322000           ,322000                          ,54.25335823177638  ,52.886273700480714,50.987882285698085,1276.142857142857 ,1278.8            ,1267.85           ,1278.1395077311663,1274.872041509783 ,1266.1752746767966
ALK     ,2002-11-07,1300.0                ,1301.0  ,1290.0  ,1299.45 ,0.89            ,802           ,1040702          ,1040702                         ,56.815759165873835 ,54.010604824268206,51.50459278551233 ,1279.7142857142858,1279.6333333333334,1268.6833333333334,1281.0542400336774,1276.493200122055 ,1267.2842820644426
ALK     ,2002-11-11,1300.0                ,1300.0  ,1300.0  ,1300.0  ,0.04            ,200           ,260000           ,260000                          ,56.815759165873835 ,54.010604824268206,51.50459278551234 ,1282.5714285714287,1279.6333333333334,1270.85           ,1283.5803413625204,1278.009767856116 ,1268.356928554133
ALK     ,2002-11-12,1280.0                ,1300.0  ,1280.0  ,1293.12 ,-0.53           ,160           ,206900           ,206900                          ,50.282843429124334 ,51.38597598080907 ,50.4054607133277  ,1285.4285714285713,1278.9666666666667,1272.1833333333334,1283.1029625141844,1278.138169929915 ,1268.7386686015384
ALK     ,2002-11-13,1300.0                ,1300.0  ,1300.0  ,1300.0  ,0.53            ,558           ,725400           ,725400                          ,55.76093026171598  ,53.71284838817959 ,51.45890775019362 ,1285.4285714285713,1278.9666666666667,1273.85           ,1285.3559008456264,1279.5486105795978,1269.7636302867338
ALK     ,2002-11-14,1360.0                ,1360.0  ,1300.0  ,1310.31 ,0.79            ,893           ,1170700          ,1170700                         ,67.37489465517787  ,59.69928347576279 ,54.41310412057598 ,1289.7142857142858,1280.9666666666667,1276.5166666666667,1295.308447399543 ,1284.739022800269 ,1272.7221997855295
ALK     ,2002-11-18,1441.0                ,1441.0  ,1399.0  ,1425.27 ,8.77            ,399           ,568681           ,568681                          ,76.38726829478703  ,65.86477393579042 ,57.92832505086531 ,1301.2142857142858,1285.6666666666667,1279.7            ,1314.7339877462705,1294.8203761679936,1278.239504710594
ALK     ,2002-11-19,1450.0                ,1450.0  ,1439.0  ,1439.92 ,1.03            ,152           ,219070           ,219070                          ,77.14279962014774  ,66.45465956154482 ,58.29173055780147 ,1313.357142857143 ,1290.6666666666667,1283.0333333333333,1332.7694560467678,1304.8319648023166,1283.870996359427
ALK     ,2002-11-20,1583.0                ,1583.0  ,1490.0  ,1566.65 ,8.8             ,1256          ,1959528          ,1959528                         ,84.85489446284069  ,73.46471145548794 ,63.0838386693491  ,1335.0714285714287,1300.1            ,1288.5833333333333,1366.1335285738655,1322.7782896537801,1293.6785046755112
ALK     ,2002-11-21,1723.0                ,1723.0  ,1723.0  ,1723.0  ,9.98            ,150           ,258450           ,258450                          ,89.04498481729087  ,78.38364674947587 ,67.1269862307871  ,1366.7857142857142,1314.2            ,1295.9666666666667,1413.7157247640168,1348.5990451599878,1307.754619276314
ALK     ,2002-11-25,1723.0                ,0.0     ,0.0     ,1723.0  ,0.0             ,0             ,0                ,0                               ,89.04498481729087  ,78.38364674947587 ,67.12698623078711 ,1398.5            ,1329.6333333333334,1303.35           ,1454.9536281288147,1372.7539454722466,1321.3692219229922
ALK     ,2002-11-26,2117.0                ,2500.0  ,2100.0  ,2116.96 ,22.86           ,1767          ,3777827          ,3777827                         ,94.24329765134148  ,86.1281821861306  ,75.07286709933553 ,1458.357142857143 ,1359.5            ,1317.3            ,1543.2264777116393,1420.769819957908 ,1347.4554769419105
ALK     ,2002-11-27,2000.0                ,2001.0  ,1906.0  ,1992.1  ,-5.9            ,1410          ,2811214          ,2811214                         ,81.82629835933393  ,77.58882793258098 ,69.96573811281952 ,1509.7857142857142,1384.1666666666667,1329.1666666666667,1604.129614016754 ,1458.1395089928817,1368.8503793372577
ALK     ,2002-11-28,2000.0                ,0.0     ,0.0     ,1992.1  ,0.0             ,0             ,0                ,0                               ,81.82629835933393  ,77.58882793258097 ,69.96573811281954 ,1561.9285714285713,1407.5            ,1341.1666666666667,1656.9123321478535,1493.0982503481796,1389.5438095229213
ALK     ,2002-12-02,1851.0                ,1870.0  ,1850.0  ,1853.7  ,-6.95           ,830           ,1538575          ,1538575                         ,68.49699441411595  ,68.35284230906758 ,64.21250074887331 ,1602.0            ,1427.5            ,1350.6833333333334,1682.790687861473 ,1516.1886858095875,1404.6735206861042
ALK     ,2002-12-03,1851.0                ,0.0     ,0.0     ,1853.7  ,0.0             ,0             ,0                ,0                               ,68.49699441411595  ,68.35284230906757 ,64.21250074887331 ,1641.357142857143 ,1447.5            ,1360.7            ,1705.21859614661  ,1537.789415757356 ,1419.3071757455762
ALK     ,2002-12-04,1800.0                ,1800.0  ,1800.0  ,1800.0  ,-2.9            ,23            ,41400            ,41400                           ,64.33667700343034  ,65.49698952131206 ,62.396282752143215,1677.0714285714287,1464.8333333333333,1369.8666666666666,1717.8561166603954,1554.706227643978 ,1431.7889076883441
ALK     ,2002-12-05,1799.0                ,1800.0  ,1799.0  ,1799.0  ,-0.06           ,7             ,12596            ,12596                           ,64.25426861093727  ,65.44152876913238 ,62.36111121907373 ,1714.142857142857 ,1483.1333333333334,1379.0166666666667,1728.675301105676 ,1570.4671161830763,1443.8286156329887
ALK     ,2002-12-09,1799.0                ,0.0     ,0.0     ,1799.0  ,0.0             ,0             ,0                ,0                               ,64.25426861093729  ,65.44152876913239 ,62.36111121907374 ,1749.7857142857142,1501.1            ,1388.6666666666667,1738.0519276249192,1585.211173203523 ,1455.473579054858
ALK     ,2002-12-10,1710.0                ,1710.0  ,1710.0  ,1710.0  ,-4.95           ,259           ,442890           ,442890                          ,56.751073021102016 ,60.55759718304151 ,59.28524336981097 ,1774.7857142857142,1516.7666666666667,1396.3333333333333,1734.3116706082633,1593.2620652549085,1463.8187076104364
ALK     ,2002-12-11,1660.0                ,1710.0  ,1660.0  ,1667.05 ,-2.51           ,776           ,1296760          ,1296760                         ,53.00621177030713  ,58.04021917553147 ,57.660402867503116,1790.4285714285713,1528.7666666666667,1403.1666666666667,1724.403447860495 ,1597.5677384642693,1470.2508811314058
ALK     ,2002-12-12,1623.0                ,1623.0  ,1623.0  ,1623.0  ,-2.64           ,20            ,32460            ,32460                           ,50.358035805660165 ,56.250195354025976,56.49518661077858 ,1802.7857142857142,1539.5333333333333,1408.9            ,1710.8829881457623,1599.2085295310906,1475.259048963163
ALK     ,2002-12-16,1623.0                ,0.0     ,0.0     ,1623.0  ,0.0             ,0             ,0                ,0                               ,50.358035805660165 ,56.25019535402599 ,56.49518661077857 ,1805.642857142857 ,1550.9666666666667,1414.95           ,1699.165256392994 ,1600.7434631097299,1480.103014570928
